customer_id,company_name,tier,industry,country,signup_date,subscription_id,plan_type,billing_cycle,mrr,seats_purchased,start_date,end_date,status,churn_reason,license_utilization_rate,feature_adoption_score,weekly_active_days,api_calls_monthly,last_active_days_ago,total_tickets,avg_resolution_time_hrs,escalated_tickets_count,csat_score,churn_label
CUST-13698,Omni Labs 346,SMB,E-Commerce,United States,2025-06-19,SUB-23698,Starter,Annual,488.96,5,2025-06-19,,Active,,0.462,44,3,59948,2,4,73.3,0,2.9,0
CUST-13699,Hyper Flow 346,Mid-Market,E-Commerce,United States,2025-06-19,SUB-23699,Growth,Annual,3542.72,34,2025-06-19,,Active,,0.511,52,2,81143,8,4,16.1,0,4.4,0
CUST-13700,Zenith Corp 346,SMB,Cybersecurity,India,2025-06-19,SUB-23700,Starter,Monthly,356.16,17,2025-06-19,2025-12-31,Churned,Support / SLA Frustration,0.841,52,7,91141,0,4,74.2,1,2.5,1
CUST-13701,Quantum Stack 346,SMB,Logistics & Supply Chain,Canada,2025-06-19,SUB-23701,Growth,Monthly,342.84,15,2025-06-19,,Active,,0.61,65,0,13828,3,4,3.9,0,4.4,0
CUST-13702,Nexus AI 346,Mid-Market,Healthcare,Canada,2025-06-19,SUB-23702,Scale,Annual,2211.68,53,2025-06-19,,Active,,0.765,66,5,13720,12,7,2.6,0,4.8,0
CUST-13703,Vertex Scale 346,SMB,Fintech,United States,2025-06-19,SUB-23703,Starter,Monthly,582.14,12,2025-06-19,,Active,,0.878,69,5,4842,17,6,14.8,0,4.5,0
CUST-13704,Blue Systems 346,SMB,Healthcare,United States,2025-06-19,SUB-23704,Growth,Monthly,669.88,10,2025-06-19,,Active,,0.525,49,6,121781,18,6,9.8,0,5.0,0
CUST-13705,Apex Logic 347,SMB,E-Commerce,United States,2025-06-20,SUB-23705,Starter,Annual,459.24,10,2025-06-20,2025-12-31,Churned,Low Adoption & License Waste,0.303,78,5,10634,1,3,10.3,0,4.7,1
CUST-13706,Cloud Hub 347,SMB,SaaS / Tech,United Kingdom,2025-06-20,SUB-23706,Starter,Monthly,687.27,17,2025-06-20,2025-08-11,Churned,Price / Budget Cuts,0.621,72,5,111534,8,5,7.6,0,4.3,1
CUST-13707,Data Pay 347,Mid-Market,E-Commerce,United States,2025-06-20,SUB-23707,Scale,Monthly,2860.71,63,2025-06-20,2025-09-08,Churned,Support / SLA Frustration,0.693,71,5,33664,5,3,51.7,2,2.0,1
CUST-13708,Nova Works 347,Mid-Market,Fintech,Australia,2025-06-20,SUB-23708,Scale,Monthly,1267.72,52,2025-06-20,,Active,,0.929,68,5,3020,5,3,12.0,0,5.0,0
CUST-13709,Pulse Security 347,SMB,SaaS / Tech,Canada,2025-06-20,SUB-23709,Starter,Monthly,535.29,22,2025-06-20,2025-12-01,Churned,Support / SLA Frustration,0.793,71,1,24231,11,4,97.0,2,1.8,1
CUST-13710,Stratum Analytics 347,Enterprise,Logistics & Supply Chain,United States,2025-06-20,SUB-23710,Enterprise Plus,Annual,14202.57,178,2025-06-20,,Active,,0.665,59,5,29913,4,8,3.9,0,4.5,0
CUST-13711,Sync Tech 347,SMB,Healthcare,United States,2025-06-20,SUB-23711,Starter,Monthly,505.52,21,2025-06-20,,Active,,1.0,83,3,38728,11,4,8.5,0,4.5,0
CUST-13712,Vanguard Sphere 347,SMB,SaaS / Tech,Canada,2025-06-20,SUB-23712,Starter,Monthly,247.46,15,2025-06-20,,Active,,0.523,59,3,45298,0,3,21.4,0,4.9,0
CUST-13713,Omni Labs 347,SMB,Healthcare,United States,2025-06-20,SUB-23713,Starter,Monthly,205.39,12,2025-06-20,,Active,,0.722,76,6,5373,8,1,22.4,0,4.2,0
CUST-13714,Hyper Flow 347,SMB,Logistics & Supply Chain,United States,2025-06-20,SUB-23714,Starter,Monthly,465.85,15,2025-06-20,2025-12-31,Churned,Low Adoption & License Waste,1.0,54,3,11891,35,3,6.6,0,4.8,1
CUST-13715,Zenith Corp 347,Mid-Market,Logistics & Supply Chain,United States,2025-06-20,SUB-23715,Scale,Monthly,1944.42,51,2025-06-20,2025-12-31,Churned,Support / SLA Frustration,0.831,100,5,8902,3,2,108.6,1,2.1,1
CUST-13716,Quantum Stack 347,Mid-Market,E-Commerce,United Kingdom,2025-06-21,SUB-23716,Growth,Annual,1778.72,42,2025-06-21,2025-10-07,Churned,Low Adoption & License Waste,0.325,68,5,5572,4,4,11.9,0,4.0,1
CUST-13717,Nexus AI 347,Enterprise,SaaS / Tech,Canada,2025-06-21,SUB-23717,Scale,Annual,9688.73,168,2025-06-21,,Active,,0.388,49,5,34748,2,3,20.4,0,3.9,0
CUST-13718,Vertex Scale 347,Mid-Market,Logistics & Supply Chain,United States,2025-06-21,SUB-23718,Scale,Monthly,3401.14,54,2025-06-21,,Active,,0.571,90,7,650,0,4,2.2,0,3.9,0
CUST-13719,Blue Systems 347,Mid-Market,E-Commerce,United States,2025-06-21,SUB-23719,Growth,Annual,1700.54,41,2025-06-21,,Active,,0.536,100,4,9863,0,4,18.2,0,4.8,0
CUST-13720,Apex Logic 348,Mid-Market,Healthcare,United States,2025-06-21,SUB-23720,Scale,Monthly,3268.35,79,2025-06-21,,Active,,0.611,96,6,20287,1,3,13.6,0,4.3,0
CUST-13721,Cloud Hub 348,SMB,SaaS / Tech,Canada,2025-06-21,SUB-23721,Starter,Monthly,716.63,17,2025-06-21,2025-12-31,Churned,Price / Budget Cuts,0.987,37,6,43248,1,1,13.7,0,4.7,1
CUST-13722,Data Pay 348,SMB,Fintech,United States,2025-06-21,SUB-23722,Starter,Annual,487.83,11,2025-06-21,,Active,,0.59,32,5,10778,4,4,6.3,0,4.4,0
CUST-13723,Nova Works 348,Mid-Market,Healthcare,United States,2025-06-21,SUB-23723,Scale,Monthly,2861.83,25,2025-06-21,,Active,,0.912,83,3,5975,10,3,22.8,0,3.9,0
CUST-13724,Pulse Security 348,Mid-Market,Logistics & Supply Chain,India,2025-06-21,SUB-23724,Growth,Annual,2947.03,53,2025-06-21,,Active,,0.615,77,3,4994,0,4,8.2,0,4.3,0
CUST-13725,Stratum Analytics 348,SMB,SaaS / Tech,Australia,2025-06-21,SUB-23725,Growth,Monthly,535.75,23,2025-06-21,,Active,,0.663,78,7,62726,3,3,18.7,0,4.8,0
CUST-13726,Sync Tech 348,Enterprise,Healthcare,Australia,2025-06-21,SUB-23726,Enterprise Plus,Annual,15442.2,164,2025-06-21,,Active,,0.442,100,3,4964,7,4,106.4,2,2.5,0
CUST-13727,Vanguard Sphere 348,Enterprise,Fintech,Germany,2025-06-21,SUB-23727,Enterprise Plus,Annual,12915.51,287,2025-06-21,,Active,,0.671,89,3,35133,7,1,4.4,0,4.5,0
CUST-13728,Omni Labs 348,Mid-Market,Healthcare,United States,2025-06-21,SUB-23728,Scale,Monthly,2696.35,47,2025-06-21,2025-12-31,Churned,Competitor Alternative,0.827,82,7,81378,6,4,13.7,0,4.3,1
CUST-13729,Hyper Flow 348,SMB,Healthcare,United States,2025-06-21,SUB-23729,Growth,Monthly,428.61,24,2025-06-21,,Active,,0.792,93,7,3225,3,3,13.6,0,4.1,0
CUST-13730,Zenith Corp 348,Mid-Market,Fintech,United States,2025-06-22,SUB-23730,Growth,Annual,2878.74,34,2025-06-22,,Active,,0.956,40,4,9227,0,5,14.2,0,3.9,0
CUST-13731,Quantum Stack 348,SMB,SaaS / Tech,United States,2025-06-22,SUB-23731,Starter,Monthly,269.16,14,2025-06-22,,Active,,0.767,34,3,12101,4,6,18.9,0,4.3,0
CUST-13732,Nexus AI 348,Mid-Market,Healthcare,Australia,2025-06-22,SUB-23732,Scale,Monthly,3012.1,89,2025-06-22,,Active,,0.681,61,1,28007,1,3,7.4,0,4.9,0
CUST-13733,Vertex Scale 348,SMB,E-Commerce,Canada,2025-06-22,SUB-23733,Starter,Monthly,581.27,11,2025-06-22,,Active,,1.0,58,3,3182,1,5,2.5,0,4.6,0
CUST-13734,Blue Systems 348,Mid-Market,Healthcare,Canada,2025-06-23,SUB-23734,Scale,Monthly,1740.6,75,2025-06-23,,Active,,0.659,52,2,593,4,2,14.4,0,4.1,0
CUST-13735,Apex Logic 349,Mid-Market,Cybersecurity,United States,2025-06-23,SUB-23735,Scale,Annual,3404.86,76,2025-06-23,2025-12-07,Churned,Internal Restructuring,0.921,50,7,9309,4,4,11.3,0,4.1,1
CUST-13736,Cloud Hub 349,SMB,Healthcare,India,2025-06-23,SUB-23736,Starter,Annual,376.94,13,2025-06-23,,Active,,0.761,52,5,10462,11,1,21.1,0,3.9,0
CUST-13737,Data Pay 349,SMB,Fintech,Germany,2025-06-23,SUB-23737,Growth,Monthly,174.09,11,2025-06-23,,Active,,0.928,65,4,8119,7,5,4.9,0,4.2,0
CUST-13738,Nova Works 349,SMB,Fintech,United States,2025-06-23,SUB-23738,Starter,Monthly,588.45,14,2025-06-23,,Active,,0.721,100,3,1852,0,1,3.2,0,4.3,0
CUST-13739,Pulse Security 349,SMB,E-Commerce,Germany,2025-06-23,SUB-23739,Starter,Monthly,280.46,20,2025-06-23,,Active,,0.694,100,4,587,6,5,3.1,0,4.1,0
CUST-13740,Stratum Analytics 349,SMB,E-Commerce,United States,2025-06-23,SUB-23740,Starter,Monthly,542.55,24,2025-06-23,,Active,,0.361,66,7,26536,0,8,9.1,0,5.0,0
CUST-13741,Sync Tech 349,SMB,Healthcare,United States,2025-06-24,SUB-23741,Growth,Monthly,572.49,19,2025-06-24,,Active,,0.932,64,5,37026,1,3,90.4,1,1.7,0
CUST-13742,Vanguard Sphere 349,SMB,Healthcare,United Kingdom,2025-06-24,SUB-23742,Growth,Monthly,719.62,13,2025-06-24,,Active,,1.0,15,5,13241,1,5,15.9,0,4.1,0
CUST-13743,Omni Labs 349,Enterprise,Fintech,United Kingdom,2025-06-24,SUB-23743,Enterprise Plus,Annual,13407.53,410,2025-06-24,,Active,,0.99,60,3,10397,0,4,51.3,2,2.3,0
CUST-13744,Hyper Flow 349,Enterprise,E-Commerce,United States,2025-06-24,SUB-23744,Enterprise Plus,Annual,9405.53,493,2025-06-24,2025-11-12,Churned,Support / SLA Frustration,0.887,97,6,20864,4,1,55.5,0,2.2,1
CUST-13745,Zenith Corp 349,Mid-Market,E-Commerce,United States,2025-06-24,SUB-23745,Growth,Annual,2974.68,38,2025-06-24,,Active,,0.919,71,6,8897,15,6,5.3,0,4.3,0
CUST-13746,Quantum Stack 349,SMB,Fintech,Australia,2025-06-24,SUB-23746,Starter,Monthly,226.29,16,2025-06-24,,Active,,0.689,88,6,4503,1,6,9.6,0,4.4,0
CUST-13747,Nexus AI 349,Mid-Market,Fintech,United Kingdom,2025-06-24,SUB-23747,Growth,Annual,1468.0,82,2025-06-24,2025-12-31,Churned,Internal Restructuring,0.828,30,5,48165,19,1,11.0,0,4.9,1
CUST-13748,Vertex Scale 349,Mid-Market,Fintech,Canada,2025-06-24,SUB-23748,Growth,Annual,1631.25,57,2025-06-24,,Active,,0.764,47,5,15015,1,7,2.2,0,4.6,0
CUST-13749,Blue Systems 349,SMB,Fintech,United States,2025-06-24,SUB-23749,Starter,Monthly,729.57,23,2025-06-24,,Active,,0.8,96,3,127491,4,2,81.7,1,1.8,0
CUST-13750,Apex Logic 350,SMB,E-Commerce,United States,2025-06-24,SUB-23750,Starter,Annual,505.72,6,2025-06-24,,Active,,0.694,81,5,55880,1,4,16.5,0,4.7,0
CUST-13751,Cloud Hub 350,SMB,Fintech,United States,2025-06-24,SUB-23751,Growth,Monthly,647.75,23,2025-06-24,2025-09-06,Churned,Switched Tool,0.978,84,4,22521,0,4,17.7,0,4.9,1
CUST-13752,Data Pay 350,Mid-Market,Healthcare,United States,2025-06-24,SUB-23752,Growth,Annual,2611.43,39,2025-06-24,,Active,,0.567,53,4,57800,1,6,18.7,0,4.7,0
CUST-13753,Nova Works 350,SMB,Fintech,United States,2025-06-24,SUB-23753,Growth,Monthly,225.1,20,2025-06-24,,Active,,0.659,71,2,1853,17,2,10.7,0,4.6,0
CUST-13754,Pulse Security 350,Mid-Market,Cybersecurity,United States,2025-06-25,SUB-23754,Growth,Annual,2532.33,75,2025-06-25,2025-12-31,Churned,Support / SLA Frustration,0.661,22,2,25377,9,3,59.1,2,2.7,1
CUST-13755,Stratum Analytics 350,Mid-Market,Logistics & Supply Chain,United Kingdom,2025-06-25,SUB-23755,Growth,Monthly,1235.02,60,2025-06-25,2025-12-25,Churned,Support / SLA Frustration,0.68,69,3,42769,3,5,86.2,3,1.4,1
CUST-13756,Sync Tech 350,Mid-Market,Fintech,United States,2025-06-25,SUB-23756,Growth,Monthly,1043.91,47,2025-06-25,,Active,,0.457,53,6,66968,16,4,6.9,0,4.1,0
CUST-13757,Vanguard Sphere 350,Mid-Market,Healthcare,Germany,2025-06-25,SUB-23757,Scale,Monthly,3292.21,30,2025-06-25,,Active,,0.624,100,5,11237,5,2,104.8,2,1.7,0
CUST-13758,Omni Labs 350,Mid-Market,Fintech,United States,2025-06-25,SUB-23758,Growth,Annual,3238.71,29,2025-06-25,,Active,,0.933,51,5,4372,5,2,23.2,0,4.1,0
CUST-13759,Hyper Flow 350,SMB,E-Commerce,United States,2025-06-25,SUB-23759,Starter,Monthly,219.32,18,2025-06-25,,Active,,0.62,33,4,1210,0,6,18.1,0,4.6,0
CUST-13760,Zenith Corp 350,Enterprise,Fintech,United States,2025-06-26,SUB-23760,Enterprise Plus,Annual,10443.83,451,2025-06-26,,Active,,0.635,50,1,9374,14,4,12.2,0,4.8,0
CUST-13761,Quantum Stack 350,SMB,SaaS / Tech,United States,2025-06-26,SUB-23761,Starter,Monthly,428.41,6,2025-06-26,,Active,,0.111,55,4,23251,12,5,15.5,0,4.3,0
CUST-13762,Nexus AI 350,SMB,E-Commerce,United States,2025-06-26,SUB-23762,Starter,Monthly,714.65,23,2025-06-26,,Active,,0.603,100,3,36164,0,1,18.2,0,4.8,0
CUST-13763,Vertex Scale 350,Mid-Market,Logistics & Supply Chain,Australia,2025-06-26,SUB-23763,Growth,Annual,1416.51,53,2025-06-26,,Active,,0.39,69,4,10101,10,2,15.1,0,4.4,0
CUST-13764,Blue Systems 350,Mid-Market,Fintech,Canada,2025-06-26,SUB-23764,Growth,Annual,2853.95,68,2025-06-26,,Active,,0.664,50,5,8248,0,4,16.1,0,3.9,0
CUST-13765,Apex Logic 351,Mid-Market,Logistics & Supply Chain,United States,2025-06-26,SUB-23765,Growth,Monthly,3150.25,61,2025-06-26,,Active,,0.732,67,2,29068,7,6,14.3,0,4.7,0
CUST-13766,Cloud Hub 351,SMB,SaaS / Tech,United States,2025-06-26,SUB-23766,Starter,Monthly,541.26,9,2025-06-26,2025-12-31,Churned,Support / SLA Frustration,0.709,66,2,21662,8,7,99.7,3,1.3,1
CUST-13767,Data Pay 351,Mid-Market,Fintech,United Kingdom,2025-06-26,SUB-23767,Scale,Annual,2742.51,60,2025-06-26,,Active,,1.0,84,6,2663,15,5,73.7,3,3.2,0
CUST-13768,Nova Works 351,Mid-Market,Healthcare,Canada,2025-06-27,SUB-23768,Growth,Monthly,2679.8,30,2025-06-27,2025-09-18,Churned,Support / SLA Frustration,0.926,50,4,62010,5,5,95.1,3,2.1,1
CUST-13769,Pulse Security 351,Enterprise,Fintech,United States,2025-06-27,SUB-23769,Scale,Annual,10308.32,210,2025-06-27,,Active,,0.803,80,4,19202,3,3,21.4,0,4.6,0
CUST-13770,Stratum Analytics 351,SMB,Healthcare,United Kingdom,2025-06-27,SUB-23770,Starter,Annual,563.61,20,2025-06-27,,Active,,0.885,100,3,69939,2,3,7.6,0,4.5,0
CUST-13771,Sync Tech 351,SMB,Healthcare,Germany,2025-06-27,SUB-23771,Starter,Monthly,725.7,8,2025-06-27,2025-12-31,Churned,Low Adoption & License Waste,0.295,59,6,3092,0,4,11.3,0,4.0,1
CUST-13772,Vanguard Sphere 351,Mid-Market,E-Commerce,Canada,2025-06-27,SUB-23772,Scale,Monthly,2613.74,28,2025-06-27,2025-12-31,Churned,Support / SLA Frustration,0.555,65,4,30811,1,6,66.9,1,2.9,1
CUST-13773,Omni Labs 351,SMB,Healthcare,Germany,2025-06-27,SUB-23773,Growth,Monthly,574.34,21,2025-06-27,2025-11-22,Churned,Support / SLA Frustration,1.0,43,5,32524,2,2,52.1,1,1.8,1
CUST-13774,Hyper Flow 351,SMB,Cybersecurity,Germany,2025-06-27,SUB-23774,Starter,Monthly,209.19,8,2025-06-27,,Active,,0.9,73,2,54815,2,3,88.4,3,3.0,0
CUST-13775,Zenith Corp 351,SMB,Fintech,India,2025-06-27,SUB-23775,Growth,Annual,362.36,11,2025-06-27,,Active,,0.688,49,6,9353,6,6,20.1,0,4.5,0
CUST-13776,Quantum Stack 351,SMB,Cybersecurity,United States,2025-06-28,SUB-23776,Growth,Monthly,747.76,19,2025-06-28,,Active,,0.652,66,6,49538,5,5,21.1,0,4.9,0
CUST-13777,Nexus AI 351,SMB,Fintech,United Kingdom,2025-06-28,SUB-23777,Growth,Annual,279.45,7,2025-06-28,,Active,,0.549,73,1,45754,2,4,68.9,1,1.7,0
CUST-13778,Vertex Scale 351,SMB,SaaS / Tech,Canada,2025-06-28,SUB-23778,Starter,Monthly,226.51,7,2025-06-28,,Active,,0.871,23,4,6317,0,7,3.1,0,4.9,0
CUST-13779,Blue Systems 351,SMB,Healthcare,Canada,2025-06-28,SUB-23779,Starter,Annual,421.97,6,2025-06-28,,Active,,0.908,78,5,17647,6,7,2.6,0,4.8,0
CUST-13780,Apex Logic 352,Mid-Market,Fintech,Australia,2025-06-28,SUB-23780,Scale,Annual,2777.53,45,2025-06-28,,Active,,0.767,49,3,8035,8,5,13.4,0,4.1,0
CUST-13781,Cloud Hub 352,Mid-Market,Logistics & Supply Chain,United States,2025-06-29,SUB-23781,Growth,Monthly,2983.83,68,2025-06-29,,Active,,0.627,92,2,37603,10,5,19.7,0,4.9,0
CUST-13782,Data Pay 352,Enterprise,Healthcare,United States,2025-06-29,SUB-23782,Enterprise Plus,Annual,16058.31,407,2025-06-29,,Active,,0.757,87,3,18014,0,7,14.7,0,4.5,0
CUST-13783,Nova Works 352,SMB,SaaS / Tech,United States,2025-06-29,SUB-23783,Starter,Monthly,226.24,18,2025-06-29,2025-09-04,Churned,Support / SLA Frustration,0.597,65,5,52086,7,8,101.6,6,1.6,1
CUST-13784,Pulse Security 352,SMB,E-Commerce,United States,2025-06-29,SUB-23784,Growth,Monthly,129.63,19,2025-06-29,2025-12-31,Churned,Competitor Alternative,0.657,76,7,62515,15,2,20.6,0,5.0,1
CUST-13785,Stratum Analytics 352,Enterprise,E-Commerce,United States,2025-06-29,SUB-23785,Scale,Monthly,5260.07,361,2025-06-29,,Active,,0.404,31,5,8684,2,3,12.1,0,4.3,0
CUST-13786,Sync Tech 352,SMB,E-Commerce,Canada,2025-06-29,SUB-23786,Starter,Annual,685.9,19,2025-06-29,2025-10-15,Churned,Price / Budget Cuts,0.817,47,6,2970,3,6,20.6,0,3.9,1
CUST-13787,Vanguard Sphere 352,Mid-Market,SaaS / Tech,United States,2025-06-29,SUB-23787,Growth,Annual,3034.44,87,2025-06-29,,Active,,0.734,72,1,16289,3,5,12.2,0,4.8,0
CUST-13788,Omni Labs 352,Enterprise,Fintech,Canada,2025-06-29,SUB-23788,Enterprise Plus,Annual,7576.98,441,2025-06-29,,Active,,0.95,49,2,20321,5,1,3.2,0,4.1,0
CUST-13789,Hyper Flow 352,SMB,SaaS / Tech,Canada,2025-06-30,SUB-23789,Growth,Monthly,442.3,16,2025-06-30,,Active,,0.68,51,3,7322,1,5,13.7,0,4.0,0
CUST-13790,Zenith Corp 352,Mid-Market,Logistics & Supply Chain,United States,2025-06-30,SUB-23790,Scale,Monthly,3383.11,63,2025-06-30,,Active,,0.82,61,2,8237,20,1,20.4,0,4.0,0
CUST-13791,Quantum Stack 352,Enterprise,Fintech,United States,2025-06-30,SUB-23791,Enterprise Plus,Monthly,7636.32,277,2025-06-30,,Active,,0.406,100,5,33746,2,4,13.1,0,4.1,0
CUST-13792,Nexus AI 352,SMB,Fintech,United Kingdom,2025-06-30,SUB-23792,Starter,Monthly,129.98,9,2025-06-30,,Active,,0.446,65,4,20680,0,3,4.8,0,4.1,0
CUST-13793,Vertex Scale 352,SMB,SaaS / Tech,Canada,2025-06-30,SUB-23793,Starter,Monthly,297.53,16,2025-06-30,,Active,,0.74,33,3,58902,0,4,23.6,0,4.5,0
CUST-13794,Blue Systems 352,Enterprise,Healthcare,Germany,2025-06-30,SUB-23794,Enterprise Plus,Annual,7760.61,445,2025-06-30,,Active,,0.994,88,3,19781,2,10,6.9,0,4.2,0
CUST-13795,Apex Logic 353,SMB,Healthcare,Germany,2025-07-01,SUB-23795,Starter,Annual,347.85,20,2025-07-01,,Active,,0.364,73,5,3613,16,1,20.8,0,4.1,0
CUST-13796,Cloud Hub 353,SMB,Fintech,Australia,2025-07-01,SUB-23796,Growth,Monthly,211.2,21,2025-07-01,2025-10-19,Churned,Low Adoption & License Waste,1.0,71,4,10514,22,7,10.4,0,4.5,1
CUST-13797,Data Pay 353,Enterprise,E-Commerce,United Kingdom,2025-07-01,SUB-23797,Enterprise Plus,Annual,13242.15,205,2025-07-01,,Active,,0.393,100,4,23610,0,6,6.2,0,4.7,0
CUST-13798,Nova Works 353,Mid-Market,Fintech,India,2025-07-01,SUB-23798,Growth,Annual,1601.64,36,2025-07-01,,Active,,1.0,100,2,49769,5,4,11.7,0,4.7,0
CUST-13799,Pulse Security 353,SMB,E-Commerce,Germany,2025-07-01,SUB-23799,Starter,Monthly,489.29,17,2025-07-01,,Active,,0.959,73,5,12450,5,2,8.7,0,4.1,0
CUST-13800,Stratum Analytics 353,Mid-Market,SaaS / Tech,India,2025-07-01,SUB-23800,Scale,Monthly,1568.09,69,2025-07-01,2025-08-18,Churned,Leadership Transition,0.779,44,3,10211,1,6,17.9,0,4.8,1
CUST-13801,Sync Tech 353,SMB,Healthcare,United States,2025-07-01,SUB-23801,Starter,Annual,532.23,14,2025-07-01,,Active,,0.7,39,3,45431,7,3,10.2,0,4.8,0
CUST-13802,Vanguard Sphere 353,SMB,E-Commerce,Australia,2025-07-02,SUB-23802,Growth,Monthly,200.39,22,2025-07-02,2025-11-02,Churned,Support / SLA Frustration,0.531,94,5,19836,1,6,62.3,2,1.7,1
CUST-13803,Omni Labs 353,SMB,Cybersecurity,United States,2025-07-02,SUB-23803,Starter,Annual,294.5,24,2025-07-02,,Active,,1.0,80,1,121925,0,3,23.9,0,4.3,0
CUST-13804,Hyper Flow 353,Mid-Market,SaaS / Tech,Canada,2025-07-02,SUB-23804,Growth,Annual,3132.12,72,2025-07-02,2025-08-28,Churned,Support / SLA Frustration,1.0,55,5,41722,4,4,96.9,2,2.4,1
CUST-13805,Zenith Corp 353,SMB,Logistics & Supply Chain,United States,2025-07-02,SUB-23805,Growth,Monthly,732.47,20,2025-07-02,,Active,,0.904,100,2,58283,4,8,16.7,0,3.9,0
CUST-13806,Quantum Stack 353,Mid-Market,Healthcare,United States,2025-07-02,SUB-23806,Growth,Annual,3595.52,76,2025-07-02,2025-10-23,Churned,Low Adoption & License Waste,0.341,89,7,35502,5,3,16.9,0,5.0,1
CUST-13807,Nexus AI 353,Mid-Market,SaaS / Tech,United States,2025-07-02,SUB-23807,Scale,Monthly,2526.42,36,2025-07-02,2025-12-31,Churned,Support / SLA Frustration,0.982,75,2,9340,0,5,115.3,2,2.4,1
CUST-13808,Vertex Scale 353,Enterprise,Fintech,United States,2025-07-02,SUB-23808,Enterprise Plus,Annual,4745.27,274,2025-07-02,,Active,,0.686,66,3,45202,0,7,24.0,0,4.6,0
CUST-13809,Blue Systems 353,Enterprise,Fintech,United States,2025-07-02,SUB-23809,Enterprise Plus,Annual,5371.55,434,2025-07-02,,Active,,0.748,98,4,2445,0,5,9.3,0,4.4,0
CUST-13810,Apex Logic 354,SMB,Fintech,Germany,2025-07-02,SUB-23810,Starter,Annual,627.97,18,2025-07-02,2025-11-21,Churned,Support / SLA Frustration,0.838,24,4,27855,6,5,72.5,3,2.3,1
CUST-13811,Cloud Hub 354,Mid-Market,Healthcare,United States,2025-07-03,SUB-23811,Growth,Annual,1352.08,87,2025-07-03,,Active,,0.939,74,5,94839,0,3,55.6,2,3.1,0
CUST-13812,Data Pay 354,Mid-Market,Logistics & Supply Chain,United States,2025-07-03,SUB-23812,Growth,Monthly,3462.13,26,2025-07-03,2025-12-31,Churned,Leadership Transition,0.552,84,3,28159,21,1,3.5,0,4.1,1
CUST-13813,Nova Works 354,SMB,Healthcare,United States,2025-07-03,SUB-23813,Starter,Annual,138.92,18,2025-07-03,,Active,,0.85,88,5,3116,7,4,14.7,0,4.6,0
CUST-13814,Pulse Security 354,Mid-Market,SaaS / Tech,United Kingdom,2025-07-03,SUB-23814,Scale,Annual,1333.28,35,2025-07-03,,Active,,1.0,74,5,30240,0,5,20.5,0,4.7,0
CUST-13815,Stratum Analytics 354,SMB,SaaS / Tech,United States,2025-07-03,SUB-23815,Growth,Monthly,488.82,11,2025-07-03,,Active,,0.718,56,5,164432,2,4,14.8,0,4.3,0
CUST-13816,Sync Tech 354,Mid-Market,E-Commerce,United States,2025-07-03,SUB-23816,Growth,Annual,3794.64,81,2025-07-03,,Active,,0.05,59,4,4548,9,6,70.7,1,2.6,0
CUST-13817,Vanguard Sphere 354,SMB,Healthcare,United States,2025-07-04,SUB-23817,Starter,Monthly,437.72,10,2025-07-04,,Active,,0.49,67,3,28945,10,4,6.5,0,4.7,0
CUST-13818,Omni Labs 354,SMB,E-Commerce,United Kingdom,2025-07-04,SUB-23818,Starter,Monthly,164.23,6,2025-07-04,2025-12-31,Churned,Price / Budget Cuts,0.766,69,7,7037,2,3,13.9,0,3.9,1
CUST-13819,Hyper Flow 354,Mid-Market,Healthcare,United States,2025-07-04,SUB-23819,Growth,Monthly,3551.39,25,2025-07-04,,Active,,0.665,86,7,12036,0,4,5.2,0,3.8,0
CUST-13820,Zenith Corp 354,Mid-Market,Fintech,United States,2025-07-04,SUB-23820,Growth,Monthly,3360.58,96,2025-07-04,,Active,,0.621,65,1,12444,5,5,15.6,0,4.5,0
CUST-13821,Quantum Stack 354,Mid-Market,Cybersecurity,United States,2025-07-05,SUB-23821,Scale,Monthly,1481.52,30,2025-07-05,,Active,,0.877,100,7,17411,4,3,2.6,0,3.8,0
CUST-13822,Nexus AI 354,SMB,Fintech,Australia,2025-07-05,SUB-23822,Starter,Monthly,142.8,19,2025-07-05,,Active,,0.671,94,4,5493,7,7,16.1,0,4.0,0
CUST-13823,Vertex Scale 354,Mid-Market,Fintech,United States,2025-07-05,SUB-23823,Scale,Annual,3529.2,64,2025-07-05,,Active,,0.705,93,4,13439,2,4,19.8,0,4.5,0
CUST-13824,Blue Systems 354,Mid-Market,Logistics & Supply Chain,United Kingdom,2025-07-05,SUB-23824,Scale,Monthly,1471.4,53,2025-07-05,,Active,,0.781,62,3,31749,0,7,61.5,3,2.6,0
CUST-13825,Apex Logic 355,Enterprise,Healthcare,United States,2025-07-05,SUB-23825,Scale,Annual,11305.69,471,2025-07-05,,Active,,0.745,75,2,16067,11,2,18.4,0,4.0,0
CUST-13826,Cloud Hub 355,Mid-Market,SaaS / Tech,United States,2025-07-05,SUB-23826,Growth,Monthly,3768.79,74,2025-07-05,,Active,,0.792,69,3,45416,12,7,11.3,0,4.3,0
CUST-13827,Data Pay 355,Mid-Market,Healthcare,United States,2025-07-06,SUB-23827,Growth,Monthly,1421.54,27,2025-07-06,2025-12-31,Churned,Support / SLA Frustration,0.901,18,5,63606,3,3,58.8,2,1.4,1
