customer_id,total_tickets,avg_resolution_time_hrs,escalated_tickets_count,csat_score
CUST-12200,4,19.1,0,4.4
CUST-12201,7,19.5,0,4.3
CUST-12202,5,17.7,0,4.3
CUST-12203,2,53.4,1,1.3
CUST-12204,3,6.8,0,4.9
CUST-12205,5,14.7,0,4.7
CUST-12206,3,2.3,0,3.8
CUST-12207,2,23.7,0,4.9
CUST-12208,4,14.8,0,4.0
CUST-12209,3,18.9,0,3.9
CUST-12210,4,11.5,0,4.3
CUST-12211,4,98.3,2,2.6
CUST-12212,3,75.5,2,1.9
CUST-12213,3,50.6,2,2.8
CUST-12214,7,16.3,0,4.7
CUST-12215,6,15.6,0,4.2
CUST-12216,6,22.1,0,4.7
CUST-12217,5,5.9,0,3.8
CUST-12218,3,7.4,0,4.9
CUST-12219,0,4.0,0,4.3
CUST-12220,2,112.8,1,2.0
CUST-12221,6,20.0,0,4.7
CUST-12222,3,15.6,0,4.7
CUST-12223,3,15.3,0,4.1
CUST-12224,2,9.1,0,4.1
CUST-12225,4,88.9,2,3.1
CUST-12226,2,14.7,0,4.1
CUST-12227,4,12.6,0,4.2
CUST-12228,3,20.6,0,4.8
CUST-12229,3,2.0,0,4.2
CUST-12230,0,4.0,0,4.2
CUST-12231,2,7.6,0,4.4
CUST-12232,3,22.7,0,4.1
CUST-12233,0,4.0,0,5.0
CUST-12234,5,13.2,0,4.1
CUST-12235,4,50.9,2,3.1
CUST-12236,2,15.4,0,4.6
CUST-12237,5,17.7,0,4.2
CUST-12238,7,5.6,0,5.0
CUST-12239,2,2.6,0,4.1
CUST-12240,7,23.7,0,4.7
CUST-12241,3,7.0,0,4.2
CUST-12242,4,14.0,0,4.1
CUST-12243,1,13.7,0,4.6
CUST-12244,7,66.8,3,2.3
CUST-12245,4,17.7,0,5.0
CUST-12246,3,9.8,0,4.9
CUST-12247,4,13.9,0,4.7
CUST-12248,6,85.1,2,1.7
CUST-12249,6,57.5,4,3.0
CUST-12250,3,14.1,0,4.8
CUST-12251,4,4.1,0,4.9
CUST-12252,5,6.4,0,4.9
CUST-12253,4,5.9,0,4.8
CUST-12254,6,57.2,4,1.9
CUST-12255,4,112.8,0,3.0
CUST-12256,1,21.0,0,4.1
CUST-12257,6,4.6,0,4.5
CUST-12258,3,9.5,0,4.0
CUST-12259,3,102.6,0,2.1
CUST-12260,5,82.3,3,2.5
CUST-12261,7,21.2,0,4.2
CUST-12262,3,23.9,0,4.2
CUST-12263,3,21.3,0,4.3
CUST-12264,4,53.0,2,1.4
CUST-12265,3,14.2,0,3.8
CUST-12266,7,57.1,3,3.1
CUST-12267,2,2.0,0,4.5
CUST-12268,3,5.2,0,4.9
CUST-12269,4,23.3,0,4.0
CUST-12270,3,12.8,0,3.8
CUST-12271,5,16.5,0,4.5
CUST-12272,2,56.8,0,1.9
CUST-12273,2,3.6,0,3.8
CUST-12274,4,10.9,0,4.0
CUST-12275,4,22.2,0,4.9
CUST-12276,4,6.4,0,3.9
CUST-12277,3,63.6,1,1.2
CUST-12278,5,14.9,0,4.9
CUST-12279,6,56.0,3,2.4
CUST-12280,3,3.4,0,4.5
CUST-12281,4,9.1,0,4.5
CUST-12282,2,72.2,1,3.2
CUST-12283,7,19.1,0,4.4
CUST-12284,5,9.2,0,3.9
CUST-12285,3,21.9,0,4.8
CUST-12286,5,55.6,3,2.3
CUST-12287,6,17.6,0,4.2
CUST-12288,4,71.3,3,2.7
CUST-12289,2,12.7,0,4.7
CUST-12290,3,3.3,0,4.0
CUST-12291,0,4.0,0,4.7
CUST-12292,5,119.0,2,1.4
CUST-12293,9,110.0,3,2.9
CUST-12294,4,22.9,0,4.4
CUST-12295,8,8.8,0,4.6
CUST-12296,5,7.7,0,4.0
CUST-12297,4,19.7,0,4.6
CUST-12298,1,8.0,0,4.6
CUST-12299,0,4.0,0,4.3
CUST-12300,3,23.9,0,4.3
CUST-12301,1,11.3,0,4.8
CUST-12302,3,13.0,0,4.3
CUST-12303,7,17.4,0,4.6
CUST-12304,4,18.9,0,4.3
CUST-12305,6,77.6,3,1.9
CUST-12306,2,11.9,0,4.0
CUST-12307,6,18.4,0,4.5
CUST-12308,3,53.9,2,3.0
CUST-12309,1,23.0,0,4.9
CUST-12310,8,18.2,0,4.4
CUST-12311,5,19.1,0,4.5
CUST-12312,1,15.4,0,4.3
CUST-12313,6,20.9,0,3.9
CUST-12314,3,12.8,0,4.2
CUST-12315,4,6.2,0,4.3
CUST-12316,9,114.5,5,1.9
CUST-12317,7,14.3,0,3.8
CUST-12318,8,16.0,0,4.0
CUST-12319,6,17.9,0,4.5
CUST-12320,1,91.7,1,1.6
CUST-12321,6,20.9,0,4.0
CUST-12322,1,12.6,0,4.6
CUST-12323,2,15.7,0,4.4
CUST-12324,3,13.8,0,4.2
CUST-12325,6,5.8,0,3.8
CUST-12326,4,13.3,0,5.0
CUST-12327,3,19.8,0,4.8
CUST-12328,0,4.0,0,4.4
CUST-12329,2,15.8,0,4.5
CUST-12330,5,16.6,0,4.2
CUST-12331,6,19.8,0,4.1
CUST-12332,5,9.2,0,4.1
CUST-12333,8,22.1,0,4.1
CUST-12334,3,22.9,0,3.8
CUST-12335,2,23.4,0,4.9
CUST-12336,6,9.6,0,3.9
CUST-12337,6,6.5,0,3.8
CUST-12338,3,73.7,2,3.0
CUST-12339,5,6.0,0,5.0
CUST-12340,3,16.3,0,4.2
CUST-12341,4,11.2,0,4.6
CUST-12342,3,51.4,2,2.8
CUST-12343,3,6.7,0,4.4
CUST-12344,5,8.1,0,4.2
CUST-12345,2,15.5,0,4.0
CUST-12346,1,16.7,0,4.9
CUST-12347,3,3.2,0,4.5
CUST-12348,3,9.5,0,4.2
CUST-12349,3,19.4,0,4.6
CUST-12350,5,22.2,0,4.2
CUST-12351,5,24.0,0,4.7
CUST-12352,2,11.2,0,4.2
CUST-12353,1,5.8,0,4.3
CUST-12354,6,22.4,0,4.5
CUST-12355,4,52.5,0,2.3
CUST-12356,7,23.7,0,5.0
CUST-12357,6,19.7,0,4.8
CUST-12358,9,15.9,0,4.0
CUST-12359,7,19.3,0,4.1
CUST-12360,3,115.0,1,3.1
CUST-12361,3,10.5,0,4.8
CUST-12362,5,13.6,0,3.9
CUST-12363,3,18.9,0,4.1
CUST-12364,6,15.9,0,4.4
CUST-12365,4,9.6,0,4.0
CUST-12366,4,3.7,0,3.9
CUST-12367,5,66.7,3,1.3
CUST-12368,4,23.4,0,4.4
CUST-12369,1,13.7,0,3.9
CUST-12370,6,2.9,0,5.0
CUST-12371,0,4.0,0,4.9
CUST-12372,5,3.1,0,4.4
CUST-12373,7,19.8,0,4.8
CUST-12374,3,9.4,0,4.7
CUST-12375,7,6.7,0,4.0
CUST-12376,4,18.6,0,4.6
CUST-12377,4,9.3,0,5.0
CUST-12378,1,17.1,0,4.4
CUST-12379,4,20.7,0,4.1
CUST-12380,7,52.6,3,2.8
CUST-12381,2,60.7,1,1.4
CUST-12382,4,14.6,0,4.9
CUST-12383,8,2.6,0,4.4
CUST-12384,2,74.9,0,2.0
CUST-12385,7,19.4,0,4.6
CUST-12386,5,116.2,3,3.1
CUST-12387,3,4.1,0,4.3
CUST-12388,3,6.1,0,4.2
CUST-12389,8,53.1,4,2.2
CUST-12390,6,4.2,0,4.8
CUST-12391,2,22.4,0,3.9
CUST-12392,2,4.9,0,4.0
CUST-12393,4,20.2,0,4.7
CUST-12394,4,16.6,0,3.9
CUST-12395,5,4.9,0,5.0
CUST-12396,4,21.2,0,4.7
CUST-12397,6,49.0,4,1.5
CUST-12398,2,13.9,0,4.0
CUST-12399,1,15.3,0,4.7
CUST-12400,4,20.9,0,4.6
CUST-12401,5,110.6,2,2.6
CUST-12402,4,19.8,0,4.5
CUST-12403,9,93.2,2,2.4
CUST-12404,6,75.1,2,2.8
CUST-12405,0,4.0,0,4.9
CUST-12406,8,48.8,2,1.6
CUST-12407,3,19.1,0,4.9
CUST-12408,2,8.5,0,4.5
CUST-12409,4,50.8,1,1.9
CUST-12410,4,19.4,0,4.3
CUST-12411,2,99.1,2,1.9
CUST-12412,4,16.4,0,4.8
CUST-12413,7,19.7,0,4.7
CUST-12414,3,78.8,1,2.4
CUST-12415,6,16.8,0,4.7
CUST-12416,3,99.4,2,1.3
CUST-12417,4,9.1,0,4.7
CUST-12418,2,18.6,0,4.2
CUST-12419,5,8.7,0,4.0
CUST-12420,4,62.2,2,1.5
CUST-12421,4,10.3,0,4.6
CUST-12422,4,4.2,0,3.9
CUST-12423,2,95.3,1,1.4
CUST-12424,6,97.3,1,1.3
CUST-12425,7,10.0,0,3.9
CUST-12426,3,48.5,0,2.7
CUST-12427,2,14.1,0,4.4
CUST-12428,6,22.1,0,4.1
CUST-12429,6,14.5,0,4.2
CUST-12430,6,10.2,0,4.8
CUST-12431,2,7.8,0,4.5
CUST-12432,3,3.5,0,5.0
CUST-12433,7,22.3,0,4.5
CUST-12434,5,2.2,0,3.9
CUST-12435,5,7.7,0,4.1
CUST-12436,2,22.1,0,4.8
CUST-12437,7,9.6,0,4.2
CUST-12438,2,7.4,0,4.0
CUST-12439,0,4.0,0,4.8
CUST-12440,3,3.3,0,5.0
CUST-12441,1,15.5,0,4.2
CUST-12442,5,3.4,0,4.8
CUST-12443,4,10.0,0,4.0
CUST-12444,6,104.8,1,3.1
CUST-12445,4,69.4,1,2.5
CUST-12446,1,112.3,0,1.7
CUST-12447,1,5.6,0,4.8
CUST-12448,1,93.6,0,1.9
CUST-12449,0,4.0,0,4.5
CUST-12450,7,23.8,0,4.2
CUST-12451,5,6.7,0,4.3
CUST-12452,4,12.5,0,4.9
CUST-12453,4,82.9,3,3.0
CUST-12454,5,7.6,0,3.8
CUST-12455,5,70.3,2,1.3
CUST-12456,3,17.6,0,4.9
CUST-12457,3,3.8,0,4.0
CUST-12458,2,22.3,0,4.1
CUST-12459,8,4.3,0,4.6
CUST-12460,2,17.9,0,4.1
CUST-12461,7,23.7,0,4.3
CUST-12462,7,115.4,3,2.0
CUST-12463,2,16.5,0,4.5
CUST-12464,5,14.0,0,4.1
CUST-12465,4,99.9,1,2.5
CUST-12466,2,12.3,0,4.8
CUST-12467,8,74.4,3,1.9
CUST-12468,4,106.5,2,2.6
CUST-12469,6,17.9,0,4.0
CUST-12470,6,2.3,0,4.4
CUST-12471,7,7.3,0,4.1
CUST-12472,4,18.2,0,5.0
CUST-12473,3,10.0,0,4.7
CUST-12474,6,23.3,0,4.1
CUST-12475,4,2.4,0,4.3
CUST-12476,1,12.5,0,3.8
CUST-12477,1,81.3,1,1.4
CUST-12478,3,64.0,2,3.1
CUST-12479,2,22.7,0,3.8
CUST-12480,2,7.6,0,4.9
CUST-12481,2,12.8,0,3.9
CUST-12482,7,6.4,0,4.6
CUST-12483,0,4.0,0,4.2
CUST-12484,7,92.9,1,1.8
CUST-12485,5,17.1,0,4.2
CUST-12486,6,8.2,0,4.6
CUST-12487,1,16.7,0,4.0
CUST-12488,3,21.4,0,4.8
CUST-12489,2,102.8,1,2.9
CUST-12490,4,110.5,1,2.2
CUST-12491,1,4.9,0,4.2
CUST-12492,2,8.0,0,4.3
CUST-12493,4,17.2,0,3.9
CUST-12494,5,3.0,0,4.8
CUST-12495,3,63.8,0,1.3
CUST-12496,4,7.2,0,4.5
CUST-12497,3,20.2,0,4.2
CUST-12498,7,19.0,0,3.8
CUST-12499,3,71.2,1,2.4
CUST-12500,9,19.3,0,3.9
CUST-12501,0,4.0,0,4.5
CUST-12502,3,9.6,0,4.8
CUST-12503,5,21.8,0,4.1
CUST-12504,4,21.2,0,4.8
CUST-12505,3,23.2,0,4.7
CUST-12506,3,7.7,0,5.0
CUST-12507,4,20.1,0,4.0
CUST-12508,7,7.3,0,4.2
CUST-12509,5,11.3,0,4.4
CUST-12510,1,3.4,0,4.7
CUST-12511,5,70.0,0,1.3
CUST-12512,2,9.7,0,4.8
CUST-12513,5,10.5,0,4.5
CUST-12514,4,11.0,0,4.4
CUST-12515,3,5.4,0,4.8
CUST-12516,6,12.2,0,4.8
CUST-12517,5,94.2,2,1.5
CUST-12518,5,54.5,3,2.2
CUST-12519,3,104.7,1,1.5
CUST-12520,1,50.4,0,1.7
CUST-12521,5,99.7,1,1.9
CUST-12522,5,16.4,0,4.2
CUST-12523,6,4.5,0,4.9
CUST-12524,2,19.9,0,3.9
CUST-12525,2,16.6,0,4.6
CUST-12526,4,18.5,0,4.7
CUST-12527,4,8.5,0,4.8
CUST-12528,1,16.3,0,4.0
CUST-12529,1,14.7,0,4.5
CUST-12530,1,12.8,0,4.7
CUST-12531,3,2.7,0,4.2
CUST-12532,2,114.8,0,1.6
CUST-12533,3,6.9,0,4.4
CUST-12534,4,20.5,0,4.3
CUST-12535,3,19.9,0,4.9
CUST-12536,2,21.1,0,4.1
CUST-12537,7,16.5,0,4.2
CUST-12538,5,72.2,2,1.6
CUST-12539,4,14.2,0,4.8
CUST-12540,3,82.5,1,2.7
CUST-12541,6,13.9,0,4.1
CUST-12542,2,22.1,0,4.6
CUST-12543,5,2.4,0,4.2
CUST-12544,3,9.2,0,4.5
CUST-12545,2,19.3,0,4.9
CUST-12546,2,5.8,0,4.5
CUST-12547,5,21.2,0,4.0
CUST-12548,4,15.3,0,4.6
CUST-12549,2,13.5,0,3.9
CUST-12550,6,14.5,0,4.9
CUST-12551,2,20.4,0,4.0
CUST-12552,5,78.6,2,1.6
CUST-12553,4,15.6,0,3.9
CUST-12554,3,9.9,0,4.8
CUST-12555,3,10.5,0,4.8
CUST-12556,6,8.0,0,4.7
CUST-12557,5,3.4,0,4.8
CUST-12558,2,21.1,0,5.0
CUST-12559,5,88.7,2,2.7
CUST-12560,5,4.2,0,4.6
CUST-12561,3,22.9,0,3.9
CUST-12562,4,3.5,0,3.9
CUST-12563,5,2.6,0,4.7
CUST-12564,4,5.1,0,3.8
CUST-12565,3,19.2,0,4.6
CUST-12566,3,78.3,1,2.9
CUST-12567,3,22.1,0,4.2
CUST-12568,5,77.7,2,2.7
CUST-12569,5,19.4,0,5.0
CUST-12570,2,75.7,1,3.0
CUST-12571,3,6.7,0,4.7
CUST-12572,1,12.9,0,4.6
CUST-12573,4,6.3,0,4.2
CUST-12574,6,4.6,0,4.6
CUST-12575,3,13.8,0,3.9
CUST-12576,7,4.1,0,4.0
CUST-12577,1,22.7,0,4.5
CUST-12578,4,11.5,0,4.7
CUST-12579,4,109.7,0,1.8
CUST-12580,3,80.7,1,2.4
CUST-12581,7,18.6,0,4.5
CUST-12582,0,4.0,0,5.0
CUST-12583,3,20.3,0,4.6
CUST-12584,5,109.9,1,2.9
CUST-12585,4,6.2,0,4.7
CUST-12586,5,20.6,0,4.7
CUST-12587,2,96.4,1,1.6
CUST-12588,1,19.5,0,4.5
CUST-12589,5,79.0,0,2.8
CUST-12590,3,6.4,0,4.1
CUST-12591,5,102.4,3,3.0
CUST-12592,5,12.1,0,4.6
CUST-12593,4,117.8,3,1.3
CUST-12594,6,15.4,0,4.1
CUST-12595,5,5.1,0,4.5
CUST-12596,5,8.2,0,4.7
CUST-12597,4,19.3,0,4.3
CUST-12598,3,4.4,0,4.6
CUST-12599,4,4.7,0,4.9
CUST-12600,3,84.3,2,1.6
CUST-12601,8,8.1,0,4.4
CUST-12602,2,8.7,0,3.9
CUST-12603,3,22.8,0,4.4
CUST-12604,2,87.0,0,1.5
CUST-12605,2,7.2,0,4.7
CUST-12606,2,23.8,0,3.9
CUST-12607,5,79.5,1,2.9
CUST-12608,5,12.2,0,5.0
CUST-12609,3,76.1,2,1.5
CUST-12610,3,86.6,1,2.2
CUST-12611,3,22.8,0,4.9
CUST-12612,4,105.3,0,2.0
CUST-12613,5,11.4,0,4.8
CUST-12614,0,4.0,0,4.7
CUST-12615,4,11.4,0,4.4
CUST-12616,4,19.2,0,4.9
CUST-12617,3,15.8,0,4.0
CUST-12618,3,108.2,1,2.5
CUST-12619,2,62.1,0,1.6
CUST-12620,5,21.5,0,4.7
CUST-12621,8,9.3,0,4.5
CUST-12622,3,55.4,0,1.7
CUST-12623,3,7.6,0,4.7
CUST-12624,9,8.3,0,4.6
CUST-12625,3,106.7,1,1.6
CUST-12626,2,23.6,0,4.8
CUST-12627,3,18.4,0,3.8
CUST-12628,7,60.5,4,3.2
CUST-12629,8,13.3,0,3.9
CUST-12630,5,90.6,0,2.0
CUST-12631,1,16.5,0,4.8
CUST-12632,1,50.4,1,1.5
CUST-12633,3,16.3,0,4.6
CUST-12634,5,17.6,0,3.9
CUST-12635,5,5.8,0,4.0
CUST-12636,3,6.7,0,3.9
CUST-12637,2,74.3,1,3.1
CUST-12638,4,5.4,0,4.0
CUST-12639,4,15.6,0,4.0
CUST-12640,3,2.7,0,4.5
CUST-12641,6,53.5,4,2.6
CUST-12642,6,86.5,0,2.1
CUST-12643,2,12.5,0,4.9
CUST-12644,5,23.4,0,4.2
CUST-12645,3,18.6,0,4.7
CUST-12646,1,21.5,0,4.5
CUST-12647,4,23.9,0,4.0
CUST-12648,4,93.7,2,2.7
CUST-12649,6,2.4,0,4.0
CUST-12650,1,68.4,0,1.4
CUST-12651,4,12.6,0,4.5
CUST-12652,5,4.6,0,4.4
CUST-12653,5,14.8,0,4.3
CUST-12654,5,12.8,0,4.5
CUST-12655,5,18.3,0,4.4
CUST-12656,4,3.5,0,4.7
CUST-12657,3,13.0,0,4.5
CUST-12658,5,19.1,0,4.5
CUST-12659,5,17.9,0,4.4
CUST-12660,5,7.8,0,4.9
CUST-12661,4,20.9,0,4.9
CUST-12662,5,15.2,0,4.4
CUST-12663,2,97.4,0,3.1
CUST-12664,2,13.7,0,4.1
CUST-12665,4,4.3,0,4.8
CUST-12666,3,2.4,0,4.4
CUST-12667,3,96.7,2,2.5
CUST-12668,1,3.9,0,4.5
CUST-12669,4,7.0,0,4.0
CUST-12670,2,10.5,0,4.8
CUST-12671,2,17.6,0,4.2
CUST-12672,4,8.5,0,4.5
CUST-12673,5,4.3,0,5.0
CUST-12674,6,103.3,3,2.8
CUST-12675,5,14.6,0,4.0
CUST-12676,0,4.0,0,4.7
CUST-12677,9,5.2,0,4.9
CUST-12678,0,4.0,0,4.4
CUST-12679,2,2.4,0,4.9
CUST-12680,6,15.2,0,4.3
CUST-12681,4,7.3,0,4.8
CUST-12682,4,15.3,0,4.1
CUST-12683,5,19.8,0,4.9
CUST-12684,0,4.0,0,5.0
CUST-12685,5,56.2,2,1.5
CUST-12686,4,55.5,0,1.8
CUST-12687,0,4.0,0,4.2
CUST-12688,3,2.9,0,4.1
CUST-12689,3,118.9,0,3.0
CUST-12690,4,112.7,2,2.6
CUST-12691,3,8.4,0,4.6
CUST-12692,2,16.7,0,4.6
CUST-12693,6,21.6,0,4.6
CUST-12694,2,13.1,0,4.3
CUST-12695,3,3.4,0,4.2
CUST-12696,2,5.1,0,4.0
CUST-12697,3,84.3,0,2.9
CUST-12698,3,14.2,0,4.8
CUST-12699,3,22.0,0,4.7
CUST-12700,6,15.0,0,4.0
CUST-12701,2,16.7,0,4.5
CUST-12702,3,7.7,0,4.6
CUST-12703,3,66.1,1,2.1
CUST-12704,6,23.4,0,4.6
CUST-12705,9,7.9,0,4.2
CUST-12706,10,5.6,0,4.7
CUST-12707,2,19.8,0,4.6
CUST-12708,7,14.9,0,4.2
CUST-12709,1,12.4,0,4.9
CUST-12710,1,77.4,0,3.0
CUST-12711,4,12.1,0,4.6
CUST-12712,5,12.6,0,3.9
CUST-12713,4,2.6,0,4.9
CUST-12714,4,113.2,2,1.6
CUST-12715,2,56.3,0,1.5
CUST-12716,2,4.5,0,4.9
CUST-12717,4,14.9,0,4.8
CUST-12718,6,4.6,0,4.6
CUST-12719,2,11.7,0,5.0
CUST-12720,3,4.8,0,4.4
CUST-12721,2,16.3,0,3.9
CUST-12722,5,113.0,2,3.1
CUST-12723,2,5.4,0,4.1
CUST-12724,3,22.3,0,4.2
CUST-12725,2,64.6,0,1.7
CUST-12726,2,6.2,0,4.7
CUST-12727,4,19.3,0,4.5
CUST-12728,2,19.3,0,4.0
CUST-12729,3,9.7,0,4.8
CUST-12730,2,90.9,0,1.9
CUST-12731,5,114.6,0,3.0
CUST-12732,2,2.4,0,4.4
CUST-12733,6,6.9,0,4.5
CUST-12734,2,22.3,0,3.8
CUST-12735,4,15.0,0,4.8
CUST-12736,6,117.0,1,2.9
CUST-12737,3,10.1,0,4.3
CUST-12738,3,13.0,0,4.8
CUST-12739,3,54.3,1,2.6
CUST-12740,1,4.1,0,4.3
CUST-12741,6,16.4,0,4.3
CUST-12742,4,72.1,0,3.1
CUST-12743,4,11.4,0,4.9
CUST-12744,9,11.1,0,4.8
CUST-12745,4,23.9,0,4.0
CUST-12746,3,3.8,0,5.0
CUST-12747,4,4.1,0,4.8
CUST-12748,4,20.2,0,4.6
CUST-12749,3,61.2,1,2.5
CUST-12750,3,21.9,0,4.7
CUST-12751,5,13.3,0,4.0
CUST-12752,6,112.1,1,2.0
CUST-12753,5,14.7,0,5.0
CUST-12754,1,76.2,0,1.5
CUST-12755,7,21.1,0,4.7
CUST-12756,7,69.2,1,2.0
CUST-12757,1,5.0,0,4.3
CUST-12758,4,17.9,0,4.4
CUST-12759,6,109.8,2,2.6
CUST-12760,7,7.8,0,4.6
CUST-12761,5,12.9,0,3.9
CUST-12762,3,17.5,0,4.3
CUST-12763,7,5.2,0,4.9
CUST-12764,8,16.5,0,4.9
CUST-12765,3,5.9,0,4.3
CUST-12766,2,21.0,0,4.5
CUST-12767,2,9.8,0,3.9
CUST-12768,4,3.3,0,4.4
CUST-12769,3,7.3,0,4.3
CUST-12770,2,112.0,1,2.2
CUST-12771,3,8.6,0,4.6
CUST-12772,5,23.3,0,4.2
CUST-12773,6,13.2,0,4.3
CUST-12774,2,100.1,1,2.5
CUST-12775,4,2.0,0,4.5
CUST-12776,3,2.8,0,4.9
CUST-12777,2,6.0,0,4.0
CUST-12778,2,118.1,0,2.7
CUST-12779,2,15.0,0,4.2
CUST-12780,4,18.3,0,4.2
CUST-12781,1,7.2,0,4.6
CUST-12782,2,2.5,0,4.3
CUST-12783,4,19.7,0,4.7
CUST-12784,7,116.7,5,1.5
CUST-12785,3,87.2,0,2.9
CUST-12786,5,20.7,0,4.6
CUST-12787,2,9.0,0,4.2
CUST-12788,4,15.4,0,4.9
CUST-12789,6,16.1,0,4.6
CUST-12790,1,20.2,0,4.4
CUST-12791,3,12.6,0,4.2
CUST-12792,3,19.6,0,3.8
CUST-12793,5,85.7,4,2.5
CUST-12794,4,13.2,0,4.3
CUST-12795,7,20.6,0,4.0
CUST-12796,4,61.2,2,1.8
CUST-12797,7,77.5,3,2.5
CUST-12798,5,8.8,0,5.0
CUST-12799,3,95.3,1,2.1
CUST-12800,4,11.8,0,4.9
CUST-12801,2,3.8,0,4.3
CUST-12802,5,6.5,0,4.0
CUST-12803,1,14.9,0,4.8
CUST-12804,5,113.5,3,3.2
CUST-12805,3,4.4,0,4.3
CUST-12806,0,4.0,0,4.5
CUST-12807,3,3.0,0,4.2
CUST-12808,3,12.0,0,4.3
CUST-12809,4,116.3,1,2.3
CUST-12810,3,7.6,0,4.2
CUST-12811,6,91.5,4,2.9
CUST-12812,5,12.0,0,4.0
CUST-12813,5,64.5,4,1.4
CUST-12814,3,13.9,0,3.9
CUST-12815,7,8.7,0,4.1
CUST-12816,4,111.3,2,1.6
CUST-12817,8,20.0,0,3.9
CUST-12818,2,9.8,0,4.2
CUST-12819,6,12.4,0,4.4
CUST-12820,4,14.1,0,4.2
CUST-12821,5,9.6,0,4.8
CUST-12822,8,8.0,0,4.6
CUST-12823,4,90.9,2,2.9
CUST-12824,3,91.8,2,2.3
CUST-12825,6,57.5,5,1.6
CUST-12826,5,12.8,0,3.9
CUST-12827,7,112.4,4,3.0
CUST-12828,3,16.4,0,4.2
CUST-12829,5,2.3,0,4.9
CUST-12830,5,18.0,0,4.1
CUST-12831,3,78.9,1,1.5
CUST-12832,5,3.5,0,4.7
CUST-12833,3,17.7,0,4.9
CUST-12834,4,23.0,0,4.8
CUST-12835,5,18.2,0,4.3
CUST-12836,0,4.0,0,4.5
CUST-12837,2,12.0,0,3.8
CUST-12838,3,14.5,0,4.6
CUST-12839,8,13.0,0,4.3
CUST-12840,2,59.1,1,1.2
CUST-12841,2,119.7,2,1.6
CUST-12842,2,9.1,0,4.2
CUST-12843,7,22.0,0,4.1
CUST-12844,3,64.1,2,3.1
CUST-12845,6,63.0,4,2.6
CUST-12846,4,14.4,0,4.9
CUST-12847,3,17.6,0,4.5
CUST-12848,5,21.6,0,4.7
CUST-12849,1,12.3,0,4.0
CUST-12850,2,115.9,1,1.5
CUST-12851,3,13.1,0,4.1
CUST-12852,3,9.5,0,4.3
CUST-12853,2,106.3,1,3.0
CUST-12854,6,66.9,1,2.9
CUST-12855,3,4.3,0,4.7
CUST-12856,5,10.5,0,4.6
CUST-12857,3,23.4,0,4.1
CUST-12858,2,116.6,1,2.5
CUST-12859,6,3.2,0,5.0
CUST-12860,2,22.3,0,3.9
CUST-12861,3,117.8,1,1.8
CUST-12862,4,76.9,0,1.3
CUST-12863,6,16.1,0,3.9
CUST-12864,9,11.2,0,4.5
CUST-12865,2,18.1,0,3.9
CUST-12866,3,10.7,0,4.1
CUST-12867,7,6.2,0,4.1
CUST-12868,1,81.1,1,2.0
CUST-12869,4,9.3,0,4.8
CUST-12870,2,23.5,0,4.6
CUST-12871,5,3.8,0,4.7
CUST-12872,1,87.2,0,2.4
CUST-12873,0,4.0,0,4.6
CUST-12874,4,16.5,0,3.9
CUST-12875,4,23.3,0,4.3
CUST-12876,2,87.1,2,2.0
CUST-12877,2,116.3,0,3.0
CUST-12878,4,3.1,0,4.4
CUST-12879,2,20.1,0,4.8
CUST-12880,2,103.1,0,1.7
CUST-12881,3,7.6,0,4.9
CUST-12882,4,21.4,0,4.1
CUST-12883,4,11.4,0,4.2
CUST-12884,4,8.6,0,4.6
CUST-12885,1,9.1,0,4.5
CUST-12886,5,16.1,0,4.4
CUST-12887,2,4.7,0,4.3
CUST-12888,3,87.4,1,1.6
CUST-12889,2,68.4,1,2.4
CUST-12890,7,2.4,0,5.0
CUST-12891,3,17.1,0,4.7
CUST-12892,4,79.9,0,2.1
CUST-12893,2,21.3,0,4.9
CUST-12894,7,23.8,0,4.3
CUST-12895,1,16.3,0,4.9
CUST-12896,3,51.8,2,2.9
CUST-12897,3,11.2,0,5.0
CUST-12898,2,80.1,2,2.8
CUST-12899,1,11.0,0,4.0
CUST-12900,3,14.4,0,4.7
CUST-12901,2,17.0,0,4.0
CUST-12902,5,102.6,1,2.8
CUST-12903,2,4.7,0,4.3
CUST-12904,2,79.4,0,1.9
CUST-12905,1,104.1,1,3.2
CUST-12906,5,107.2,1,1.2
CUST-12907,6,5.3,0,4.3
CUST-12908,6,11.2,0,4.3
CUST-12909,2,73.5,0,2.9
CUST-12910,5,3.6,0,4.5
CUST-12911,5,108.0,2,2.4
CUST-12912,3,15.5,0,4.1
CUST-12913,6,12.9,0,4.0
CUST-12914,4,12.9,0,3.9
CUST-12915,4,105.0,2,2.0
CUST-12916,4,11.4,0,4.3
CUST-12917,1,103.2,1,2.4
CUST-12918,2,111.5,1,1.3
CUST-12919,0,4.0,0,5.0
CUST-12920,3,13.9,0,4.6
CUST-12921,3,5.6,0,4.4
CUST-12922,1,22.9,0,3.8
CUST-12923,3,11.4,0,4.5
CUST-12924,4,17.1,0,3.8
CUST-12925,2,5.4,0,4.1
CUST-12926,1,18.4,0,4.7
CUST-12927,6,11.9,0,4.6
CUST-12928,3,8.0,0,4.9
CUST-12929,8,21.0,0,4.4
CUST-12930,7,12.6,0,4.9
CUST-12931,3,16.3,0,4.1
CUST-12932,3,19.6,0,4.9
CUST-12933,8,82.2,3,2.8
